source,target,weight
2552,17655,26
2552,17656,30
2552,17657,31
2552,17659,31
2552,17660,31
2552,17661,28
2552,17708,31
2552,17871,31
2552,17960,31
2552,17962,31
2552,17971,31
2552,17989,29
2552,19185,27
2552,19188,28
2552,19191,27
2552,19192,31
2552,19193,28
2552,19194,31
2552,19304,31
2552,19306,30
2552,19442,27
2552,19443,31
2552,19623,30
2552,21065,31
2552,21129,29
2552,21130,29
2552,21131,30
2552,21132,31
2552,21135,29
2552,21136,31
2552,21137,24
2552,21138,31
2552,21139,31
2552,21142,31
2552,21143,26
2552,21145,31
2552,21147,28
2552,21148,27
2552,21149,29
2552,21150,31
2552,21280,29
2552,21638,31
2552,21656,29
2552,21657,27
2552,22681,28
2552,22730,31
2552,22731,31
2552,22732,31
2552,22733,31
2552,22734,31
2552,22735,31
2552,22736,31
2552,22737,28
2552,22738,31
2552,22740,31
2552,22741,28
2552,22742,31
2552,22743,31
2552,22744,31
2552,22745,22
2552,22912,32
2552,24754,31
2552,24755,31
2552,24756,31
2552,24757,31
2552,24758,30
2552,24759,31
2552,24760,31
2552,24761,31
2552,24762,31
2552,24763,31
2552,24764,31
2552,24766,31
2552,24767,29
2552,24768,29
2552,24770,31
2552,24771,31
2552,24772,31
2552,24773,29
2552,24774,25
2552,24775,31
2552,24776,26
2552,24777,31
2552,13317,1694
2552,2493,25
2552,2528,26
2552,16194,25
2552,19189,29
2552,24947,27
2552,24948,27
2552,25189,14
2555,2445,761
2555,2560,3095
2555,2566,3087
2555,2567,3092
2555,2572,3091
2555,12439,3095
2555,13058,3091
2555,13110,3096
2555,16183,3062
2555,16207,3131
2555,16256,3095
2555,17662,3097
2555,19195,3097
2555,19410,3097
2555,19433,3095
2555,21064,3097
2555,21126,3062
2555,21127,3095
2555,21141,3046
2555,21648,3097
2555,22739,3097
2555,22841,3092
2555,22842,3064
2555,23059,3096
2555,24765,3096
2555,24769,3097
2555,2577,3279
2555,13105,2983
2555,17963,3217
2555,2576,220
2555,2390,27
2555,2391,28
2555,2394,28
2555,2395,27
2555,2396,30
2555,2405,27
2555,2422,28
2555,2434,28
2555,2440,30
2555,2441,23
2555,2442,28
2555,2443,31
2555,2444,30
2555,2449,28
2555,2451,28
2555,2456,28
2555,2457,28
2555,2459,30
2555,2464,27
2555,2472,28
2555,2476,28
2555,2478,28
2555,2480,28
2555,2481,28
2555,2483,28
2555,2488,28
2555,2491,27
2555,2497,22
2555,2501,28
2555,2507,23
2555,2519,30
2555,2526,27
2555,12427,30
2555,12436,26
2555,12442,30
2555,12454,30
2555,12455,30
2555,12461,28
2555,13053,28
2555,13059,27
2555,13064,27
2555,13106,28
2555,13111,27
2555,13112,28
2555,13113,28
2555,13114,30
2555,13116,23
2555,13123,28
2555,13877,28
2555,13969,25
2555,16186,28
2555,16187,10
2555,16188,28
2555,16189,28
2555,16191,27
2555,16192,20
2555,16196,29
2555,16197,28
2555,16199,27
2555,16202,27
2555,16203,28
2555,17644,25
2555,17645,28
2555,17646,28
2555,17647,28
2555,17648,28
2555,17649,30
2555,17650,29
2555,17652,30
2555,17653,28
2555,17655,27
2555,17656,27
2555,17657,28
2555,17659,28
2555,17660,28
2555,17661,29
2555,17708,28
2555,17871,28
2555,17960,28
2555,17962,28
2555,17971,28
2555,17989,30
2555,19185,30
2555,19188,29
2555,19191,29
2555,19192,28
2555,19193,25
2555,19194,28
2555,19304,28
2555,19306,27
2555,19442,24
2555,19443,28
2555,19623,27
2555,21065,28
2555,21129,28
2555,21130,28
2555,21131,28
2555,21132,28
2555,21135,27
2555,21136,28
2555,21137,21
2555,21138,28
2555,21139,28
2555,21142,28
2555,21143,27
2555,21145,28
2555,21147,29
2555,21148,28
2555,21149,26
2555,21150,28
2555,21280,30
2555,21638,28
2555,21656,30
2555,21657,28
2555,22681,29
2555,22730,28
2555,22731,28
2555,22732,28
2555,22733,28
2555,22734,28
2555,22735,28
2555,22736,28
2555,22737,25
2555,22738,28
2555,22740,28
2555,22741,29
2555,22742,28
2555,22743,28
2555,22744,28
2555,22745,23
2555,22912,29
2555,24754,28
2555,24755,28
2555,24756,28
2555,24757,28
2555,24758,27
2555,24759,28
2555,24760,28
2555,24761,28
2555,24762,28
2555,24763,28
2555,24764,28
2555,24766,28
2555,24767,26
2555,24768,26
2555,24770,28
2555,24771,28
2555,24772,28
2555,24773,30
2555,24774,24
2555,24775,28
2555,24776,27
2555,24777,28
2555,13317,1699
2555,2493,22
2555,2528,23
2555,16194,22
2555,19189,26
2555,24947,24
2555,24948,24
2555,25189,16
2560,2445,766
2560,2566,3093
2560,2567,3100
2560,2572,3095
2560,12439,3107
2560,13058,3087
2560,13110,3110
2560,16183,3077
2560,16207,3143
2560,16256,3102
2560,17662,3111
2560,19195,3111
2560,19410,3111
2560,19433,3105
2560,21064,3111
2560,21126,3074
2560,21127,3109
2560,21141,3055
2560,21648,3111
2560,22739,3111
2560,22841,3104
2560,22842,3070
2560,23059,3110
2560,24765,3110
2560,24769,3111
2560,2577,3269
2560,13105,2975
2560,17963,3205
2560,2576,222
2560,2390,30
2560,2391,31
2560,2394,31
2560,2395,30
2560,2396,29
2560,2405,30
2560,2422,31
2560,2434,31
2560,2440,29
2560,2441,26
2560,2442,31
2560,2443,30
2560,2444,29
2560,2449,31
2560,2451,31
2560,2456,31
2560,2457,29
2560,2459,29
2560,2464,30
2560,2472,31
2560,2476,31
2560,2478,31
2560,2480,31
2560,2481,31
2560,2483,31
2560,2488,31
2560,2491,30
2560,2497,25
2560,2501,31
2560,2507,24
2560,2519,29
2560,2526,30
2560,12427,29
2560,12436,25
2560,12442,29
2560,12454,29
2560,12455,29
2560,12461,31
2560,13053,31
2560,13059,30
2560,13064,30
2560,13106,31
2560,13111,30
2560,13112,31
2560,13113,31
2560,13114,29
2560,13116,22
2560,13123,31
2560,13877,31
2560,13969,28
2560,16186,31
2560,16187,11
2560,16188,31
2560,16189,31
2560,16191,30
2560,16192,23
2560,16196,28
2560,16197,31
2560,16199,30
2560,16202,28
2560,16203,31
2560,17644,28
2560,17645,31
2560,17646,31
2560,17647,30
2560,17648,27
2560,17649,29
2560,17650,28
2560,17652,29
2560,17653,31
2560,17655,26
2560,17656,30
2560,17657,31
2560,17659,31
2560,17660,31
2560,17661,28
2560,17708,31
2560,17871,31
2560,17960,31
2560,17962,31
2560,17971,31
2560,17989,29
2560,19185,27
2560,19188,28
2560,19191,27
2560,19192,31
2560,19193,28
2560,19194,31
2560,19304,31
2560,19306,30
2560,19442,27
2560,19443,31
2560,19623,30
2560,21065,31
2560,21129,29
2560,21130,29
2560,21131,30
2560,21132,31
2560,21135,29
2560,21136,31
2560,21137,24
2560,21138,31
2560,21139,31
2560,21142,31
2560,21143,26
2560,21145,31
2560,21147,28
2560,21148,27
2560,21149,29
2560,21150,31
2560,21280,29
2560,21638,31
2560,21656,29
2560,21657,27
2560,22681,28
2560,22730,31
2560,22731,31
2560,22732,31
2560,22733,31
2560,22734,31
2560,22735,31
2560,22736,31
2560,22737,28
2560,22738,31
2560,22740,31
2560,22741,28
2560,22742,31
2560,22743,31
2560,22744,31
2560,22745,22
2560,22912,32
2560,24754,31
2560,24755,31
2560,24756,31
2560,24757,31
2560,24758,30
2560,24759,31
2560,24760,31
2560,24761,31
2560,24762,31
2560,24763,31
2560,24764,31
2560,24766,31
2560,24767,29
2560,24768,29
2560,24770,31
2560,24771,31
2560,24772,31
2560,24773,29
2560,24774,25
2560,24775,31
2560,24776,26
2560,24777,31
2560,13317,1695
2560,2493,25
2560,2528,26
2560,16194,25
2560,19189,29
2560,24947,27
2560,24948,27
2560,25189,14
2566,2445,766
2566,2567,3106
2566,2572,3109
2566,12439,3093
2566,13058,3101
2566,13110,3092
2566,16183,3057
2566,16207,3129
2566,16256,3086
2566,17662,3091
2566,19195,3091
2566,19410,3091
2566,19433,3097
2566,21064,3091
2566,21126,3060
2566,21127,3089
2566,21141,3036
2566,21648,3091
2566,22739,3091
2566,22841,3090
2566,22842,3052
2566,23059,3090
2566,24765,3090
2566,24769,3091
2566,2577,3275
2566,13105,2977
2566,17963,3215
2566,2576,219
2566,2390,31
2566,2391,30
2566,2394,32
2566,2395,31
2566,2396,28
2566,2405,31
2566,2422,32
2566,2434,32
2566,2440,28
2566,2441,27
2566,2442,32
2566,2443,29
2566,2444,28
2566,2449,32
2566,2451,30
2566,2456,32
2566,2457,30
2566,2459,28
2566,2464,31
2566,2472,32
2566,2476,32
2566,2478,32
2566,2480,32
2566,2481,32
2566,2483,32
2566,2488,32
2566,2491,31
2566,2497,26
2566,2501,32
2566,2507,24
2566,2519,28
2566,2526,31
2566,12427,28
2566,12436,24
2566,12442,28
2566,12454,28
2566,12455,28
2566,12461,32
2566,13053,32
2566,13059,29
2566,13064,31
2566,13106,32
2566,13111,31
2566,13112,32
2566,13113,32
2566,13114,28
2566,13116,21
2566,13123,32
2566,13877,32
2566,13969,29
2566,16186,32
2566,16187,12
2566,16188,32
2566,16189,32
2566,16191,31
2566,16192,22
2566,16196,27
2566,16197,32
2566,16199,31
2566,16202,29
2566,16203,32
2566,17644,29
2566,17645,32
2566,17646,32
2566,17647,31
2566,17648,26
2566,17649,28
2566,17650,27
2566,17652,28
2566,17653,32
2566,17655,25
2566,17656,31
2566,17657,32
2566,17659,30
2566,17660,32
2566,17661,27
2566,17708,32
2566,17871,32
2566,17960,32
2566,17962,32
2566,17971,32
2566,17989,28
2566,19185,28
2566,19188,29
2566,19191,28
2566,19192,32
2566,19193,29
2566,19194,32
2566,19304,32
2566,19306,31
2566,19442,28
2566,19443,32
2566,19623,31
2566,21065,32
2566,21129,30
2566,21130,30
2566,21131,31
2566,21132,32
2566,21135,30
2566,21136,32
2566,21137,24
2566,21138,30
2566,21139,32
2566,21142,32
2566,21143,25
2566,21145,32
2566,21147,27
2566,21148,26
2566,21149,30
2566,21150,32
2566,21280,28
2566,21638,32
2566,21656,30
2566,21657,28
2566,22681,27
2566,22730,32
2566,22731,32
2566,22732,32
2566,22733,32
2566,22734,32
2566,22735,32
2566,22736,32
2566,22737,29
2566,22738,32
2566,22740,32
2566,22741,27
2566,22742,32
2566,22743,32
2566,22744,32
2566,22745,23
2566,22912,31
2566,24754,32
2566,24755,32
2566,24756,30
2566,24757,32
2566,24758,31
2566,24759,32
2566,24760,32
2566,24761,32
2566,24762,32
2566,24763,32
2566,24764,32
2566,24766,32
2566,24767,30
2566,24768,30
2566,24770,32
2566,24771,32
2566,24772,30
2566,24773,30
2566,24774,26
2566,24775,32
2566,24776,25
2566,24777,32
2566,13317,1696
2566,2493,26
2566,2528,27
2566,16194,26
2566,19189,30
2566,24947,28
2566,24948,28
2566,25189,14
2567,2445,766
2567,2572,3114
2567,12439,3100
2567,13058,3102
2567,13110,3103
2567,16183,3070
2567,16207,3138
2567,16256,3099
2567,17662,3104
2567,19195,3104
2567,19410,3104
2567,19433,3106
2567,21064,3104
2567,21126,3071
2567,21127,3098
2567,21141,3045
2567,21648,3104
2567,22739,3104
2567,22841,3095
2567,22842,3069
2567,23059,3099
2567,24765,3099
2567,24769,3104
2567,2577,3278
2567,13105,2982
2567,17963,3218
2567,2576,222
2567,2390,30
2567,2391,31
2567,2394,31
2567,2395,30
2567,2396,29
2567,2405,30
2567,2422,31
2567,2434,31
2567,2440,29
2567,2441,26
2567,2442,31
2567,2443,30
2567,2444,29
2567,2449,31
2567,2451,31
2567,2456,31
2567,2457,29
2567,2459,29
2567,2464,30
2567,2472,31
2567,2476,31
2567,2478,31
2567,2480,31
2567,2481,31
2567,2483,31
2567,2488,31
2567,2491,30
2567,2497,25
2567,2501,31
2567,2507,24
2567,2519,29
2567,2526,30
2567,12427,29
2567,12436,25
2567,12442,29
2567,12454,29
2567,12455,29
2567,12461,31
2567,13053,31
2567,13059,30
2567,13064,30
2567,13106,31
2567,13111,30
2567,13112,31
2567,13113,31
2567,13114,29
2567,13116,22
2567,13123,31
2567,13877,31
2567,13969,28
2567,16186,31
2567,16187,11
2567,16188,31
2567,16189,31
2567,16191,30
2567,16192,23
2567,16196,28
2567,16197,31
2567,16199,30
2567,16202,28
2567,16203,31
2567,17644,28
2567,17645,31
2567,17646,31
2567,17647,30
2567,17648,27
2567,17649,29
2567,17650,28
2567,17652,29
2567,17653,31
2567,17655,26
2567,17656,30
2567,17657,31
2567,17659,31
2567,17660,31
2567,17661,28
2567,17708,31
2567,17871,31
2567,17960,31
2567,17962,31
2567,17971,31
2567,17989,29
2567,19185,27
2567,19188,28
2567,19191,27
2567,19192,31
2567,19193,28
2567,19194,31
2567,19304,31
2567,19306,30
2567,19442,27
2567,19443,31
2567,19623,30
2567,21065,31
2567,21129,29
2567,21130,29
2567,21131,30
2567,21132,31
2567,21135,29
2567,21136,31
2567,21137,24
2567,21138,31
2567,21139,31
2567,21142,31
2567,21143,26
2567,21145,31
2567,21147,28
2567,21148,27
2567,21149,29
2567,21150,31
2567,21280,29
2567,21638,31
2567,21656,29
2567,21657,27
2567,22681,28
2567,22730,31
2567,22731,31
2567,22732,31
2567,22733,31
2567,22734,31
2567,22735,31
2567,22736,31
2567,22737,28
2567,22738,31
2567,22740,31
2567,22741,28
2567,22742,31
2567,22743,31
2567,22744,31
2567,22745,22
2567,22912,32
2567,24754,31
2567,24755,31
2567,24756,31
2567,24757,31
2567,24758,30
2567,24759,31
2567,24760,31
2567,24761,31
2567,24762,31
2567,24763,31
2567,24764,31
2567,24766,31
2567,24767,29
2567,24768,29
2567,24770,31
2567,24771,31
2567,24772,31
2567,24773,29
2567,24774,25
2567,24775,31
2567,24776,26
2567,24777,31
2567,13317,1704
2567,2493,25
2567,2528,26
2567,16194,25
2567,19189,29
2567,24947,27
2567,24948,27
2567,25189,14
2572,2445,766
2572,12439,3095
2572,13058,3115
2572,13110,3094
2572,16183,3061
2572,16207,3133
2572,16256,3086
2572,17662,3093
2572,19195,3093
2572,19410,3093
2572,19433,3103
2572,21064,3093
2572,21126,3064
2572,21127,3089
2572,21141,3035
2572,21648,3093
2572,22739,3093
2572,22841,3091
2572,22842,3056
2572,23059,3090
2572,24765,3090
2572,24769,3093
2572,2577,3291
2572,13105,2983
2572,17963,3227
2572,2576,216
2572,2390,31
2572,2391,30
2572,2394,32
2572,2395,31
2572,2396,28
2572,2405,31
2572,2422,32
2572,2434,32
2572,2440,28
2572,2441,27
2572,2442,32
2572,2443,29
2572,2444,28
2572,2449,32
2572,2451,30
2572,2456,32
2572,2457,30
2572,2459,28
2572,2464,31
2572,2472,32
2572,2476,32
2572,2478,32
2572,2480,32
2572,2481,32
2572,2483,32
2572,2488,32
2572,2491,31
2572,2497,26
2572,2501,32
2572,2507,24
2572,2519,28
2572,2526,31
2572,12427,28
2572,12436,24
2572,12442,28
2572,12454,28
2572,12455,28
2572,12461,32
2572,13053,32
2572,13059,29
2572,13064,31
2572,13106,32
2572,13111,31
2572,13112,32
2572,13113,32
2572,13114,28
2572,13116,21
2572,13123,32
2572,13877,32
2572,13969,29
2572,16186,32
2572,16187,12
2572,16188,32
2572,16189,32
2572,16191,31
2572,16192,22
2572,16196,27
2572,16197,32
2572,16199,31
2572,16202,29
2572,16203,32
2572,17644,29
2572,17645,32
2572,17646,32
2572,17647,31
2572,17648,26
2572,17649,28
2572,17650,27
2572,17652,28
2572,17653,32
2572,17655,25
2572,17656,31
2572,17657,32
2572,17659,30
2572,17660,32
2572,17661,27
2572,17708,32
2572,17871,32
2572,17960,32
2572,17962,32
2572,17971,32
2572,17989,28
2572,19185,28
2572,19188,29
2572,19191,28
2572,19192,32
2572,19193,29
2572,19194,32
2572,19304,32
2572,19306,31
2572,19442,28
2572,19443,32
2572,19623,31
2572,21065,32
2572,21129,30
2572,21130,30
2572,21131,31
2572,21132,32
2572,21135,30
2572,21136,32
2572,21137,24
2572,21138,30
2572,21139,32
2572,21142,32
2572,21143,25
2572,21145,32
2572,21147,27
2572,21148,26
2572,21149,30
2572,21150,32
2572,21280,28
2572,21638,32
2572,21656,30
2572,21657,28
2572,22681,27
2572,22730,32
2572,22731,32
2572,22732,32
2572,22733,32
2572,22734,32
2572,22735,32
2572,22736,32
2572,22737,29
2572,22738,32
2572,22740,32
2572,22741,27
2572,22742,32
2572,22743,32
2572,22744,32
2572,22745,23
2572,22912,31
2572,24754,32
2572,24755,32
2572,24756,30
2572,24757,32
2572,24758,31
2572,24759,32
2572,24760,32
2572,24761,32
2572,24762,32
2572,24763,32
2572,24764,32
2572,24766,32
2572,24767,30
2572,24768,30
2572,24770,32
2572,24771,32
2572,24772,30
2572,24773,30
2572,24774,26
2572,24775,32
2572,24776,25
2572,24777,32
2572,13317,1703
2572,2493,26
2572,2528,27
2572,16194,26
2572,19189,30
2572,24947,28
2572,24948,28
2572,25189,14
2577,2445,839
2577,12439,3269
2577,13058,3287
2577,13105,3315
2577,13110,3269
2577,16183,3231
2577,16207,3309
2577,16256,3279
2577,17662,3267
2577,17963,3564
2577,19195,3267
2577,19410,3267
2577,19433,3269
2577,21064,3267
2577,21126,3230
2577,21127,3271
2577,21141,3245
2577,21648,3267
2577,22739,3267
2577,22841,3267
2577,22842,3234
2577,23059,3268
2577,24765,3268
2577,24769,3267
2577,2576,223
2577,2390,28
2577,2391,27
2577,2394,29
2577,2395,28
2577,2396,33
2577,2405,28
2577,2422,29
2577,2434,29
2577,2440,33
2577,2441,25
2577,2442,29
2577,2443,32
2577,2444,33
2577,2449,29
2577,2451,27
2577,2456,29
2577,2457,29
2577,2459,33
2577,2464,28
2577,2472,29
2577,2476,29
2577,2478,29
2577,2480,29
2577,2481,29
2577,2483,29
2577,2488,29
2577,2491,28
2577,2497,24
2577,2501,29
2577,2507,23
2577,2519,33
2577,2526,28
2577,12427,33
2577,12436,29
2577,12442,33
2577,12454,33
2577,12455,33
2577,12461,29
2577,13053,29
2577,13059,26
2577,13064,28
2577,13106,29
2577,13111,28
2577,13112,29
2577,13113,29
2577,13114,33
2577,13116,26
2577,13123,29
2577,13877,29
2577,13969,26
2577,16186,29
2577,16187,12
2577,16188,29
2577,16189,29
2577,16191,28
2577,16192,20
2577,16196,30
2577,16197,29
2577,16199,28
2577,16202,28
2577,16203,29
2577,17644,26
2577,17645,29
2577,17646,29
2577,17647,27
2577,17648,31
2577,17649,33
2577,17650,32
2577,17652,33
2577,17653,29
2577,17655,30
2577,17656,29
2577,17657,29
2577,17659,27
2577,17660,29
2577,17661,30
2577,17708,29
2577,17871,29
2577,17960,29
2577,17962,29
2577,17971,29
2577,17989,33
2577,19185,29
2577,19188,32
2577,19191,30
2577,19192,29
2577,19193,26
2577,19194,29
2577,19304,29
2577,19306,28
2577,19442,26
2577,19443,29
2577,19623,28
2577,21065,29
2577,21129,29
2577,21130,29
2577,21131,27
2577,21132,29
2577,21135,26
2577,21136,29
2577,21137,21
2577,21138,27
2577,21139,29
2577,21142,29
2577,21143,28
2577,21145,29
2577,21147,32
2577,21148,31
2577,21149,27
2577,21150,29
2577,21280,33
2577,21638,29
2577,21656,31
2577,21657,31
2577,22681,32
2577,22730,29
2577,22731,29
2577,22732,29
2577,22733,29
2577,22734,29
2577,22735,29
2577,22736,29
2577,22737,26
2577,22738,29
2577,22740,29
2577,22741,32
2577,22742,29
2577,22743,29
2577,22744,29
2577,22745,26
2577,22912,28
2577,24754,29
2577,24755,29
2577,24756,27
2577,24757,29
2577,24758,28
2577,24759,29
2577,24760,29
2577,24761,29
2577,24762,29
2577,24763,29
2577,24764,29
2577,24766,29
2577,24767,27
2577,24768,28
2577,24770,29
2577,24771,29
2577,24772,27
2577,24773,31
2577,24774,25
2577,24775,29
2577,24776,30
2577,24777,29
2577,13317,1837
2577,2493,23
2577,2528,24
2577,16194,23
2577,19189,27
2577,24947,25
2577,24948,25
2577,25189,16
12439,2445,766
12439,13058,3087
12439,13110,3110
12439,16183,3077
12439,16207,3143
12439,16256,3102
12439,17662,3111
12439,19195,3111
12439,19410,3111
12439,19433,3105
12439,21064,3111
12439,21126,3074
12439,21127,3109
12439,21141,3055
12439,21648,3111
12439,22739,3111
12439,22841,3104
12439,22842,3070
12439,23059,3110
12439,24765,3110
12439,24769,3111
12439,13105,2975
12439,17963,3205
12439,2576,222
12439,2390,30
12439,2391,31
12439,2394,31
12439,2395,30
12439,2396,29
12439,2405,30
12439,2422,31
12439,2434,31
12439,2440,29
12439,2441,26
12439,2442,31
12439,2443,30
12439,2444,29
12439,2449,31
12439,2451,31
12439,2456,31
12439,2457,29
12439,2459,29
12439,2464,30
12439,2472,31
12439,2476,31
12439,2478,31
12439,2480,31
12439,2481,31
12439,2483,31
12439,2488,31
12439,2491,30
12439,2497,25
12439,2501,31
12439,2507,24
12439,2519,29
12439,2526,30
12439,12427,29
12439,12436,25
12439,12442,29
12439,12454,29
12439,12455,29
12439,12461,31
12439,13053,31
12439,13059,30
12439,13064,30
12439,13106,31
12439,13111,30
12439,13112,31
12439,13113,31
12439,13114,29
12439,13116,22
12439,13123,31
12439,13877,31
12439,13969,28
12439,16186,31
12439,16187,11
12439,16188,31
12439,16189,31
12439,16191,30
12439,16192,23
12439,16196,28
12439,16197,31
12439,16199,30
12439,16202,28
12439,16203,31
12439,17644,28
12439,17645,31
12439,17646,31
12439,17647,30
12439,17648,27
12439,17649,29
12439,17650,28
12439,17652,29
12439,17653,31
12439,17655,26
12439,17656,30
12439,17657,31
12439,17659,31
12439,17660,31
12439,17661,28
12439,17708,31
12439,17871,31
12439,17960,31
12439,17962,31
12439,17971,31
12439,17989,29
12439,19185,27
12439,19188,28
12439,19191,27
12439,19192,31
12439,19193,28
12439,19194,31
12439,19304,31
12439,19306,30
12439,19442,27
12439,19443,31
12439,19623,30
12439,21065,31
12439,21129,29
12439,21130,29
12439,21131,30
12439,21132,31
12439,21135,29
12439,21136,31
12439,21137,24
12439,21138,31
12439,21139,31
12439,21142,31
12439,21143,26
12439,21145,31
12439,21147,28
12439,21148,27
12439,21149,29
12439,21150,31
12439,21280,29
12439,21638,31
12439,21656,29
12439,21657,27
12439,22681,28
12439,22730,31
12439,22731,31
12439,22732,31
12439,22733,31
12439,22734,31
12439,22735,31
12439,22736,31
12439,22737,28
12439,22738,31
12439,22740,31
12439,22741,28
12439,22742,31
12439,22743,31
12439,22744,31
12439,22745,22
12439,22912,32
12439,24754,31
12439,24755,31
12439,24756,31
12439,24757,31
12439,24758,30
12439,24759,31
12439,24760,31
12439,24761,31
12439,24762,31
12439,24763,31
12439,24764,31
12439,24766,31
12439,24767,29
12439,24768,29
12439,24770,31
12439,24771,31
12439,24772,31
12439,24773,29
12439,24774,25
12439,24775,31
12439,24776,26
12439,24777,31
12439,13317,1695
12439,2493,25
12439,2528,26
12439,16194,25
12439,19189,29
12439,24947,27
12439,24948,27
12439,25189,14
13058,2445,766
13058,13110,3080
13058,16183,3049
13058,16207,3119
13058,16256,3090
13058,17662,3081
13058,19195,3081
13058,19410,3081
13058,19433,3091
13058,21064,3081
13058,21126,3052
13058,21127,3081
13058,21141,3027
13058,21648,3081
13058,22739,3081
13058,22841,3085
13058,22842,3056
13058,23059,3082
13058,24765,3082
13058,24769,3081
13058,13105,2993
13058,17963,3231
13058,2576,216
13058,2390,27
13058,2391,28
13058,2394,28
13058,2395,27
13058,2396,32
13058,2405,27
13058,2422,28
13058,2434,28
13058,2440,32
13058,2441,23
13058,2442,28
13058,2443,33
13058,2444,32
13058,2449,28
13058,2451,28
13058,2456,28
13058,2457,28
13058,2459,32
13058,2464,27
13058,2472,28
13058,2476,28
13058,2478,28
13058,2480,28
13058,2481,28
13058,2483,28
13058,2488,28
13058,2491,27
13058,2497,23
13058,2501,28
13058,2507,23
13058,2519,32
13058,2526,27
13058,12427,32
13058,12436,28
13058,12442,32
13058,12454,32
13058,12455,32
13058,12461,28
13058,13053,28
13058,13059,27
13058,13064,27
13058,13106,28
13058,13111,27
13058,13112,28
13058,13113,28
13058,13114,32
13058,13116,25
13058,13123,28
13058,13877,28
13058,13969,25
13058,16186,28
13058,16187,11
13058,16188,28
13058,16189,28
13058,16191,27
13058,16192,21
13058,16196,31
13058,16197,28
13058,16199,27
13058,16202,27
13058,16203,28
13058,17644,25
13058,17645,28
13058,17646,28
13058,17647,27
13058,17648,30
13058,17649,32
